City_Name,Type,Package,Variety,Sub_Variety,Year,Month,Week,Date,Low_Price,High_Price,Mostly_Low,,Origin,Origin_District,Item_Size,Color,Environment,Unit_of_Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans_Cost,Trans_Distance_(kM),Per_Capita_Income,packagetype,is_selected,Package_Size (Before adjusted according to item size),Unified_Package_Size,Unit_Price,Net_Unit_Price
NEW YORK,,36 inch bins,HOWDEN TYPE,,2016,10,43,10/22/2016,120,130,120,130,NEW JERSEY,,xlge,,,,,,,,,N,0.01159,106,64588,Bin,1,1132.676352,906.1410816,0.143465518,0.131875518
NEW YORK,,36 inch bins,HOWDEN TYPE,,2016,10,43,10/22/2016,160,160,160,160,NEW YORK,ORANGE COUNTY NEW YORK,xlge,,,,,,,,,N,0.01045,30,64588,Bin,1,1132.676352,906.1410816,0.176572946,0.166122946
NEW YORK,,36 inch bins,HOWDEN TYPE,,2016,10,44,10/29/2016,120,130,120,130,NEW JERSEY,,xlge,,,,,,,,,N,0.01159,106,64588,Bin,1,1132.676352,906.1410816,0.143465518,0.131875518
NEW YORK,,36 inch bins,HOWDEN TYPE,,2016,10,44,10/29/2016,130,130,130,130,OHIO,,xlge,,,,,,,,,N,0.02293,862,64588,Bin,1,1132.676352,906.1410816,0.143465518,0.120535518
NEW YORK,,36 inch bins,HOWDEN TYPE,,2016,11,45,11/5/2016,100,150,100,150,NEW JERSEY,,xlge,,,,,,,,,N,0.01159,106,64588,Bin,1,1132.676352,906.1410816,0.165537137,0.153947137
NEW YORK,,36 inch bins,HOWDEN TYPE,,2017,9,37,9/16/2017,140,150,140,150,NEW JERSEY,,xlge,,,PER BIN,,,,,,N,0.01159,106,64588,Bin,1,1132.676352,906.1410816,0.165537137,0.153947137
NEW YORK,,36 inch bins,HOWDEN TYPE,,2017,9,37,9/16/2017,140,160,140,160,NEW JERSEY,,lge,,,PER BIN,,,,,,N,0.01159,106,64588,Bin,1,1132.676352,940.1213722,0.170190791,0.158600791
NEW YORK,,36 inch bins,HOWDEN TYPE,,2017,9,37,9/16/2017,150,150,150,150,NEW YORK,WESTERN SECTION,lge,,,PER BIN,,,,,,N,0.01045,30,64588,Bin,1,1132.676352,940.1213722,0.159553867,0.149103867
NEW YORK,,36 inch bins,HOWDEN TYPE,,2017,9,37,9/16/2017,160,180,160,180,PENNSYLVANIA,,xlge,,,PER BIN,,,,,,N,0.01411,274,64588,Bin,1,1132.676352,906.1410816,0.198644564,0.184534564
NEW YORK,,36 inch bins,HOWDEN TYPE,,2017,9,37,9/16/2017,160,180,160,180,PENNSYLVANIA,,lge,,,PER BIN,,,,,,N,0.01411,274,64588,Bin,1,1132.676352,940.1213722,0.19146464,0.17735464
NEW YORK,,36 inch bins,HOWDEN TYPE,,2017,9,38,9/23/2017,140,150,145,150,NEW JERSEY,,xlge,,,PER BIN,,,,,,N,0.01159,106,64588,Bin,1,1132.676352,906.1410816,0.165537137,0.153947137
NEW YORK,,36 inch bins,HOWDEN TYPE,,2017,9,38,9/23/2017,150,150,150,150,NEW YORK,WESTERN SECTION,lge,,,PER BIN,,,,,,N,0.01045,30,64588,Bin,1,1132.676352,940.1213722,0.159553867,0.149103867
NEW YORK,,36 inch bins,HOWDEN TYPE,,2017,9,38,9/23/2017,160,180,160,180,PENNSYLVANIA,,xlge,,,PER BIN,,,,,,N,0.01411,274,64588,Bin,1,1132.676352,906.1410816,0.198644564,0.184534564
NEW YORK,,36 inch bins,HOWDEN TYPE,,2017,9,38,9/23/2017,160,180,160,180,PENNSYLVANIA,,lge,,,PER BIN,,,,,,N,0.01411,274,64588,Bin,1,1132.676352,940.1213722,0.19146464,0.17735464
NEW YORK,,36 inch bins,HOWDEN TYPE,,2017,9,39,9/30/2017,130,150,130,150,NEW JERSEY,,xlge,,,PER BIN,,,,,,N,0.01159,106,64588,Bin,1,1132.676352,906.1410816,0.165537137,0.153947137
NEW YORK,,36 inch bins,HOWDEN TYPE,,2017,9,39,9/30/2017,150,150,150,150,NEW YORK,WESTERN SECTION,lge,,,PER BIN,,,,,,N,0.01045,30,64588,Bin,1,1132.676352,940.1213722,0.159553867,0.149103867
NEW YORK,,36 inch bins,HOWDEN TYPE,,2017,9,39,9/30/2017,140,180,140,180,PENNSYLVANIA,,xlge,,,PER BIN,,,,,,N,0.01411,274,64588,Bin,1,1132.676352,906.1410816,0.198644564,0.184534564
NEW YORK,,36 inch bins,HOWDEN TYPE,,2017,9,39,9/30/2017,140,180,140,180,PENNSYLVANIA,,lge,,,PER BIN,,,,,,N,0.01411,274,64588,Bin,1,1132.676352,940.1213722,0.19146464,0.17735464
NEW YORK,,1 1/9 bushel cartons,PIE TYPE,,2016,9,39,9/24/2016,16,18,16,18,OHIO,,med,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,39.1545,34.45596,0.522405993,0.499475993
NEW YORK,,1 1/9 bushel cartons,PIE TYPE,,2016,10,40,10/1/2016,16,18,16,18,OHIO,,med,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,39.1545,34.45596,0.522405993,0.499475993
NEW YORK,,1 1/9 bushel cartons,PIE TYPE,,2016,10,41,10/8/2016,16,18,16,18,OHIO,,med,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,39.1545,34.45596,0.522405993,0.499475993
NEW YORK,,1 1/9 bushel cartons,PIE TYPE,,2016,10,42,10/15/2016,16,18,16,18,OHIO,,med,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,39.1545,34.45596,0.522405993,0.499475993
NEW YORK,,1 1/9 bushel cartons,PIE TYPE,,2016,10,43,10/22/2016,16,18,16,18,OHIO,,med,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,39.1545,34.45596,0.522405993,0.499475993
NEW YORK,,1 1/9 bushel cartons,PIE TYPE,,2016,10,44,10/29/2016,16,18,16,18,OHIO,,med,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,39.1545,34.45596,0.522405993,0.499475993
NEW YORK,,1 1/9 bushel cartons,PIE TYPE,,2016,11,45,11/5/2016,16,18,16,18,OHIO,,med,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,39.1545,34.45596,0.522405993,0.499475993
NEW YORK,,24 inch bins,PIE TYPE,,2016,9,39,9/24/2016,130,150,130,150,NEW JERSEY,,lge,,,,,,,,,N,0.01159,106,64588,Bin,1,755.117568,626.7475814,0.2393308,0.2277408
NEW YORK,,24 inch bins,PIE TYPE,,2016,10,40,10/1/2016,130,140,140,140,NEW JERSEY,,lge,,,,,,,,,N,0.01159,106,64588,Bin,1,755.117568,626.7475814,0.223375413,0.211785413
NEW YORK,,24 inch bins,PIE TYPE,,2016,10,41,10/8/2016,120,140,120,140,NEW JERSEY,,med-lge,,,,,,,,,N,0.01159,106,64588,Bin,1,755.117568,649.4011085,0.215583248,0.203993248
NEW YORK,,24 inch bins,PIE TYPE,,2016,10,41,10/8/2016,180,200,180,200,NEW JERSEY,,med,,,,,,,,,N,0.01159,106,64588,Bin,1,755.117568,664.5034598,0.300976612,0.289386612
NEW YORK,,24 inch bins,PIE TYPE,,2016,10,41,10/8/2016,180,200,180,200,OHIO,,med,,,,,,,,,N,0.02293,862,64588,Bin,1,755.117568,664.5034598,0.300976612,0.278046612
NEW YORK,,24 inch bins,PIE TYPE,,2016,10,42,10/15/2016,120,130,120,130,NEW JERSEY,,med-lge,,,,,,,,,N,0.01159,106,64588,Bin,1,755.117568,649.4011085,0.200184444,0.188594444
NEW YORK,,24 inch bins,PIE TYPE,,2016,10,42,10/15/2016,130,130,130,130,PENNSYLVANIA,,med-lge,,,,,,,,,N,0.01411,274,64588,Bin,1,755.117568,649.4011085,0.200184444,0.186074444
NEW YORK,,24 inch bins,PIE TYPE,,2016,10,43,10/22/2016,120,130,120,130,NEW JERSEY,,med-lge,,,,,,,,,N,0.01159,106,64588,Bin,1,755.117568,649.4011085,0.200184444,0.188594444
NEW YORK,,24 inch bins,PIE TYPE,,2016,10,43,10/22/2016,130,130,130,130,PENNSYLVANIA,,med-lge,,,,,,,,,N,0.01411,274,64588,Bin,1,755.117568,649.4011085,0.200184444,0.186074444
NEW YORK,,24 inch bins,PIE TYPE,,2016,10,44,10/29/2016,120,130,120,130,NEW JERSEY,,med-lge,,,,,,,,,N,0.01159,106,64588,Bin,1,755.117568,649.4011085,0.200184444,0.188594444
NEW YORK,,24 inch bins,PIE TYPE,,2016,10,44,10/29/2016,130,130,130,130,PENNSYLVANIA,,med-lge,,,,,,,,,N,0.01411,274,64588,Bin,1,755.117568,649.4011085,0.200184444,0.186074444
NEW YORK,,24 inch bins,PIE TYPE,,2017,9,36,9/9/2017,250,250,250,250,PENNSYLVANIA,,,,,,,,,,,N,0.01411,274,64588,Bin,1,755.117568,,#DIV/0!,#DIV/0!
NEW YORK,,24 inch bins,PIE TYPE,,2017,9,37,9/16/2017,135,140,135,140,NEW JERSEY,,,ORANGE,,PER BIN,,,,,,N,0.01159,106,64588,Bin,1,755.117568,,#DIV/0!,#DIV/0!
NEW YORK,,24 inch bins,PIE TYPE,,2017,9,37,9/16/2017,180,200,180,200,NEW JERSEY,,,WHITE,,PER BIN,,,,,,N,0.01159,106,64588,Bin,1,755.117568,,#DIV/0!,#DIV/0!
NEW YORK,,24 inch bins,PIE TYPE,,2017,9,37,9/16/2017,120,150,120,150,NEW JERSEY,,lge,ORANGE,,PER BIN,,,,,,N,0.01159,106,64588,Bin,1,755.117568,626.7475814,0.2393308,0.2277408
NEW YORK,,24 inch bins,PIE TYPE,,2017,9,37,9/16/2017,140,140,140,140,PENNSYLVANIA,,lge,ORANGE,,PER BIN,,,,,,N,0.01411,274,64588,Bin,1,755.117568,626.7475814,0.223375413,0.209265413
NEW YORK,,24 inch bins,PIE TYPE,,2017,9,38,9/23/2017,120,140,120,140,NEW JERSEY,,lge,ORANGE,,PER BIN,,,,,,N,0.01159,106,64588,Bin,1,755.117568,626.7475814,0.223375413,0.211785413
NEW YORK,,24 inch bins,PIE TYPE,,2017,9,38,9/23/2017,140,140,140,140,PENNSYLVANIA,,lge,ORANGE,,PER BIN,,,,,,N,0.01411,274,64588,Bin,1,755.117568,626.7475814,0.223375413,0.209265413
NEW YORK,,24 inch bins,PIE TYPE,,2017,9,39,9/30/2017,120,140,120,140,NEW JERSEY,,lge,ORANGE,,PER BIN,,,,,,N,0.01159,106,64588,Bin,1,755.117568,626.7475814,0.223375413,0.211785413
NEW YORK,,24 inch bins,PIE TYPE,,2017,9,39,9/30/2017,150,150,150,150,NEW YORK,,lge,ORANGE,,PER BIN,,,,,,N,0.01045,30,64588,Bin,1,755.117568,626.7475814,0.2393308,0.2288808
NEW YORK,,24 inch bins,PIE TYPE,,2017,9,39,9/30/2017,140,140,140,140,PENNSYLVANIA,,lge,ORANGE,,PER BIN,,,,,,N,0.01411,274,64588,Bin,1,755.117568,626.7475814,0.223375413,0.209265413
NEW YORK,,36 inch bins,PIE TYPE,,2016,9,39,9/24/2016,200,225,200,225,MICHIGAN,,lge,,,,,,,,,N,0.02641,1094,64588,Bin,1,1132.676352,940.1213722,0.2393308,0.2129208
NEW YORK,,36 inch bins,PIE TYPE,,2016,10,40,10/1/2016,200,225,200,225,MICHIGAN,,lge,,,,,,,,,N,0.02641,1094,64588,Bin,1,1132.676352,940.1213722,0.2393308,0.2129208
NEW YORK,,36 inch bins,PIE TYPE,,2016,10,40,10/1/2016,260,300,260,300,PENNSYLVANIA,,med,,,,,,,,,N,0.01411,274,64588,Bin,1,1132.676352,996.7551898,0.300976612,0.286866612
NEW YORK,,36 inch bins,PIE TYPE,,2016,10,41,10/8/2016,260,260,260,260,NEW YORK,ORANGE COUNTY NEW YORK,med,,,,,,,,,N,0.01045,30,64588,Bin,1,1132.676352,996.7551898,0.260846397,0.250396397
NEW YORK,,36 inch bins,PIE TYPE,,2016,10,41,10/8/2016,220,220,220,220,OHIO,,sml,,,,,,,,,N,0.02293,862,64588,Bin,1,1132.676352,1019.408717,0.215811378,0.192881378
NEW YORK,,36 inch bins,PIE TYPE,,2016,10,42,10/15/2016,260,260,260,260,NEW YORK,ORANGE COUNTY NEW YORK,med,,,,,,,,,N,0.01045,30,64588,Bin,1,1132.676352,996.7551898,0.260846397,0.250396397
NEW YORK,,36 inch bins,PIE TYPE,,2016,10,43,10/22/2016,260,260,260,260,NEW YORK,ORANGE COUNTY NEW YORK,med,,,,,,,,,N,0.01045,30,64588,Bin,1,1132.676352,996.7551898,0.260846397,0.250396397
NEW YORK,,36 inch bins,PIE TYPE,,2017,9,37,9/16/2017,200,200,200,200,PENNSYLVANIA,,lge,ORANGE,,PER BIN,,,,,,N,0.01411,274,64588,Bin,1,1132.676352,940.1213722,0.212738489,0.198628489
NEW YORK,,36 inch bins,PIE TYPE,,2017,9,38,9/23/2017,200,200,200,200,PENNSYLVANIA,,lge,ORANGE,,PER BIN,,,,,,N,0.01411,274,64588,Bin,1,1132.676352,940.1213722,0.212738489,0.198628489
NEW YORK,,36 inch bins,PIE TYPE,,2017,9,39,9/30/2017,200,265,200,265,PENNSYLVANIA,,lge,ORANGE,,PER BIN,,,,,,N,0.01411,274,64588,Bin,1,1132.676352,940.1213722,0.281878498,0.267768498
NEW YORK,,bushel cartons,PIE TYPE,,2017,9,36,9/9/2017,18,20,18,20,OHIO,,,,,,,,,,,N,0.02293,862,64588,,0,0,,#DIV/0!,#DIV/0!
NEW YORK,,bushel cartons,PIE TYPE,,2017,9,37,9/16/2017,18,20,18,18,OHIO,,,,,,,,,,,N,0.02293,862,64588,,0,0,,#DIV/0!,#DIV/0!
NEW YORK,,bushel cartons,PIE TYPE,,2017,9,38,9/23/2017,18,20,18,18,OHIO,,,,,,,,,,,N,0.02293,862,64588,,0,0,,#DIV/0!,#DIV/0!
NEW YORK,,bushel cartons,PIE TYPE,,2017,9,39,9/30/2017,18,20,18,18,OHIO,,,,,,,,,,,N,0.02293,862,64588,,0,0,,#DIV/0!,#DIV/0!
NEW YORK,,36 inch bins,KNUCKLE HEAD,,2016,10,41,10/8/2016,120,140,120,140,PENNSYLVANIA,,xlge,,,,,,,,,N,0.01411,274,64588,Bin,1,1132.676352,906.1410816,0.154501327,0.140391327
NEW YORK,,each,BIG MACK TYPE,,2016,9,39,9/24/2016,75,80,75,80,NEW JERSEY,,exjbo,,,,,,,,,N,0.01159,106,64588,,0,0,0,#DIV/0!,#DIV/0!
NEW YORK,,each,BIG MACK TYPE,,2016,10,40,10/1/2016,75,80,75,80,NEW JERSEY,,exjbo,,,,,,,,,N,0.01159,106,64588,,0,0,0,#DIV/0!,#DIV/0!
NEW YORK,,24 inch bins,MIXED HEIRLOOM VARIETIES,,2016,10,41,10/8/2016,200,200,200,200,MICHIGAN,,,,,,,,,,,N,0.02641,1094,64588,Bin,1,755.117568,,#DIV/0!,#DIV/0!
NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,9,39,9/24/2016,15,18,15,18,OHIO,,sml,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.112175991
NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,9,39,9/24/2016,20,20,20,20,OHIO,,sml,WHITE,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.261228878,1.238298878
NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,40,10/1/2016,15,18,15,18,OHIO,,sml,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.112175991
NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,40,10/1/2016,20,20,20,20,OHIO,,sml,WHITE,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.261228878,1.238298878
NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,41,10/8/2016,18,18,18,18,OHIO,,sml,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.112175991
NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,41,10/8/2016,20,20,20,20,OHIO,,sml,WHITE,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.261228878,1.238298878
NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,42,10/15/2016,15,18,15,18,OHIO,,sml,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.112175991
NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,42,10/15/2016,18,20,18,20,OHIO,,sml,WHITE,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.261228878,1.238298878
NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,43,10/22/2016,18,20,18,20,OHIO,,sml,WHITE,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.261228878,1.238298878
NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,43,10/22/2016,15,18,15,18,OHIO,,sml,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.112175991
NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,44,10/29/2016,15,16,15,16,OHIO,,sml,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.008983103,0.986053103
NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,10,44,10/29/2016,18,18,18,18,OHIO,,sml,WHITE,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.112175991
NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,11,45,11/5/2016,15,16,15,16,OHIO,,sml,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.008983103,0.986053103
NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,2016,11,45,11/5/2016,18,18,18,18,OHIO,,sml,WHITE,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.112175991
NEW YORK,,1 1/9 bushel crates,MINIATURE,,2016,10,41,10/8/2016,18,18,18,18,NEW YORK,WESTERN SECTION,med,,,,,,,,,N,0.01045,30,64588,Bushel Cartons,1,39.1545,34.45596,0.522405993,0.511955993
NEW YORK,,1 1/9 bushel crates,MINIATURE,,2016,10,41,10/8/2016,18,18,18,18,NEW YORK,WESTERN SECTION,sml,,,,,,,,,N,0.01045,30,64588,Bushel Cartons,1,39.1545,35.23905,0.510796971,0.500346971
NEW YORK,,1/2 bushel cartons,MINIATURE,,2017,9,36,9/9/2017,24,24,24,24,OHIO,,sml,WHITE,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.513474654,1.490544654
NEW YORK,,1/2 bushel cartons,MINIATURE,,2017,9,36,9/9/2017,18,18,18,18,OHIO,,sml,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.112175991
NEW YORK,,1/2 bushel cartons,MINIATURE,,2017,9,37,9/16/2017,16,20,18,18,OHIO,,sml,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.261228878,1.238298878
NEW YORK,,1/2 bushel cartons,MINIATURE,,2017,9,37,9/16/2017,24,24,24,24,OHIO,,sml,WHITE,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.513474654,1.490544654
NEW YORK,,1/2 bushel cartons,MINIATURE,,2017,9,38,9/23/2017,16,18,18,18,OHIO,,sml,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.112175991
NEW YORK,,1/2 bushel cartons,MINIATURE,,2017,9,39,9/30/2017,16,18,18,18,OHIO,,sml,,,,,,,,,N,0.02293,862,64588,Bushel Cartons,1,17.6195,15.85755,1.135105991,1.112175991
NEW YORK,,bushel cartons,MINIATURE,,2017,9,36,9/9/2017,32,32,32,32,OHIO,,sml,,,,,,,,,N,0.02293,862,64588,,0,0,0,#DIV/0!,#DIV/0!
NEW YORK,,1 1/9 bushel crates,MINIATURE,ROUND TYPE,2016,10,41,10/8/2016,18,18,18,18,NEW YORK,WESTERN SECTION,med,,,,,,,,,N,0.01045,30,64588,Bushel Cartons,1,39.1545,34.45596,0.522405993,0.511955993
NEW YORK,,1 1/9 bushel crates,MINIATURE,ROUND TYPE,2016,10,41,10/8/2016,18,18,18,18,NEW YORK,WESTERN SECTION,sml,,,,,,,,,N,0.01045,30,64588,Bushel Cartons,1,39.1545,35.23905,0.510796971,0.500346971
NEW YORK,,1 1/9 bushel crates,MINIATURE,ROUND TYPE,2016,10,42,10/15/2016,18,18,18,18,NEW YORK,WESTERN SECTION,med,,,,,,,,,N,0.01045,30,64588,Bushel Cartons,1,39.1545,34.45596,0.522405993,0.511955993
NEW YORK,,1 1/9 bushel crates,MINIATURE,ROUND TYPE,2016,10,42,10/15/2016,18,18,18,18,NEW YORK,WESTERN SECTION,sml,,,,,,,,,N,0.01045,30,64588,Bushel Cartons,1,39.1545,35.23905,0.510796971,0.500346971
PHILADELPHIA,,24 inch bins,HOWDEN TYPE,,2017,9,37,9/16/2017,140,150,140,150,PENNSYLVANIA,,lge,,,,,,,,,N,0.01258,172,57173,Bin,1,755.117568,626.7475814,0.2393308,0.2267508
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,9,39,9/24/2016,150,150,150,150,NEW YORK,,med-lge,,,,,,,,,N,0.01234,156,57173,Bin,1,1132.676352,974.1016627,0.153988034,0.141648034
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,9,39,9/24/2016,150,150,150,150,NEW YORK,,med,,,,,,,,,N,0.01234,156,57173,Bin,1,1132.676352,996.7551898,0.150488306,0.138148306
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,9,39,9/24/2016,150,160,150,160,PENNSYLVANIA,,lge,,,,,,,,,N,0.01258,172,57173,Bin,1,1132.676352,940.1213722,0.170190791,0.157610791
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,10,40,10/1/2016,140,140,140,140,NEW JERSEY,,med-lge,,,,,,,,,N,0.010825,55,57173,Bin,1,1132.676352,974.1016627,0.143722165,0.132897165
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,10,40,10/1/2016,140,140,140,140,PENNSYLVANIA,,med-lge,,,,,,,,,N,0.01258,172,57173,Bin,1,1132.676352,974.1016627,0.143722165,0.131142165
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,10,40,10/1/2016,120,120,120,120,PENNSYLVANIA,,med,,,,,,,,,N,0.01258,172,57173,Bin,1,1132.676352,996.7551898,0.120390645,0.107810645
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,10,41,10/8/2016,140,155,140,155,NEW JERSEY,,med,,,,,,,,,N,0.010825,55,57173,Bin,1,1132.676352,996.7551898,0.155504583,0.144679583
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,10,41,10/8/2016,120,120,120,120,NEW JERSEY,,sml,,,,,,,,,N,0.010825,55,57173,Bin,1,1132.676352,1019.408717,0.117715297,0.106890297
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,10,42,10/15/2016,120,125,120,125,PENNSYLVANIA,,lge,,,,,,,,,N,0.01258,172,57173,Bin,1,1132.676352,940.1213722,0.132961555,0.120381555
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,10,42,10/15/2016,100,125,100,125,PENNSYLVANIA,,med,,,,,,,,,N,0.01258,172,57173,Bin,1,1132.676352,996.7551898,0.125406922,0.112826922
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,10,43,10/22/2016,130,140,130,140,NEW JERSEY,,med-lge,,,,,,,,,N,0.010825,55,57173,Bin,1,1132.676352,974.1016627,0.143722165,0.132897165
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,10,43,10/22/2016,120,120,120,120,PENNSYLVANIA,,lge,,,,,,,,,N,0.01258,172,57173,Bin,1,1132.676352,940.1213722,0.127643093,0.115063093
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,10,43,10/22/2016,130,140,130,140,PENNSYLVANIA,,med-lge,,,,,,,,,N,0.01258,172,57173,Bin,1,1132.676352,974.1016627,0.143722165,0.131142165
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,10,43,10/22/2016,100,120,100,120,PENNSYLVANIA,,med,,,,,,,,,N,0.01258,172,57173,Bin,1,1132.676352,996.7551898,0.120390645,0.107810645
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,10,44,10/29/2016,130,140,130,140,NEW JERSEY,,med-lge,,,,,,,,,N,0.010825,55,57173,Bin,1,1132.676352,974.1016627,0.143722165,0.132897165
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,10,44,10/29/2016,120,120,120,120,PENNSYLVANIA,,lge,,,,,,,,,N,0.01258,172,57173,Bin,1,1132.676352,940.1213722,0.127643093,0.115063093
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,10,44,10/29/2016,130,140,130,140,PENNSYLVANIA,,med-lge,,,,,,,,,N,0.01258,172,57173,Bin,1,1132.676352,974.1016627,0.143722165,0.131142165
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2016,10,44,10/29/2016,100,120,120,120,PENNSYLVANIA,,med,,,,,,,,,N,0.01258,172,57173,Bin,1,1132.676352,996.7551898,0.120390645,0.107810645
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2017,9,37,9/16/2017,120,120,120,120,PENNSYLVANIA,,lge,,,,,,,,,N,0.01258,172,57173,Bin,1,1132.676352,940.1213722,0.127643093,0.115063093
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2017,9,37,9/16/2017,120,150,120,150,PENNSYLVANIA,,med,,,,,,,,,N,0.01258,172,57173,Bin,1,1132.676352,996.7551898,0.150488306,0.137908306
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2017,9,38,9/23/2017,140,140,140,140,DELAWARE,,lge,,,,,,,,,N,0.018865,591,57173,Bin,1,1132.676352,940.1213722,0.148916942,0.130051942
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2017,9,38,9/23/2017,150,150,150,150,DELAWARE,,med,,,,,,,,,N,0.018865,591,57173,Bin,1,1132.676352,996.7551898,0.150488306,0.131623306
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2017,9,38,9/23/2017,120,150,120,150,NEW YORK,,lge,,,,,,,,,N,0.01234,156,57173,Bin,1,1132.676352,940.1213722,0.159553867,0.147213867
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2017,9,38,9/23/2017,140,150,140,150,PENNSYLVANIA,,xlge,,,,,,,,,N,0.01258,172,57173,Bin,1,1132.676352,906.1410816,0.165537137,0.152957137
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2017,9,38,9/23/2017,140,150,140,150,PENNSYLVANIA,,lge,,,,,,,,,N,0.01258,172,57173,Bin,1,1132.676352,940.1213722,0.159553867,0.146973867
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2017,9,39,9/30/2017,140,140,140,140,DELAWARE,,lge,,,,,,,,,N,0.018865,591,57173,Bin,1,1132.676352,940.1213722,0.148916942,0.130051942
PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,2017,9,39,9/30/2017,140,140,140,140,DELAWARE,,med,,,,,,,,,N,0.018865,591,57173,Bin,1,1132.676352,996.7551898,0.140455752,0.121590752
